datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
9/30/2021 7:00:00 PM,9/30/2021 3:00:00 PM,Multiple Fuels,1350.4,0.01,False
9/30/2021 7:00:00 PM,9/30/2021 3:00:00 PM,Nuclear,31444.5,0.32,False
9/30/2021 7:00:00 PM,9/30/2021 3:00:00 PM,Oil,262.2,0.00,False
9/30/2021 7:00:00 PM,9/30/2021 3:00:00 PM,Other,124.6,0.00,False
9/30/2021 7:00:00 PM,9/30/2021 3:00:00 PM,Other Renewables,656.2,0.01,True
9/30/2021 7:00:00 PM,9/30/2021 3:00:00 PM,Solar,2293.9,0.02,True
9/30/2021 7:00:00 PM,9/30/2021 3:00:00 PM,Storage,0.0,0.00,False
9/30/2021 7:00:00 PM,9/30/2021 3:00:00 PM,Wind,728.5,0.01,True
9/30/2021 6:00:00 PM,9/30/2021 2:00:00 PM,Coal,15692.0,0.16,False
9/30/2021 6:00:00 PM,9/30/2021 2:00:00 PM,Gas,41515.3,0.43,False
9/30/2021 6:00:00 PM,9/30/2021 2:00:00 PM,Hydro,2658.1,0.03,True
9/30/2021 6:00:00 PM,9/30/2021 2:00:00 PM,Multiple Fuels,1309.5,0.01,False
9/30/2021 6:00:00 PM,9/30/2021 2:00:00 PM,Nuclear,31464.4,0.33,False
9/30/2021 6:00:00 PM,9/30/2021 2:00:00 PM,Oil,213.9,0.00,False
9/30/2021 6:00:00 PM,9/30/2021 2:00:00 PM,Other,123.0,0.00,False
9/30/2021 6:00:00 PM,9/30/2021 2:00:00 PM,Other Renewables,649.3,0.01,True
9/30/2021 6:00:00 PM,9/30/2021 2:00:00 PM,Solar,2318.8,0.02,True
9/30/2021 6:00:00 PM,9/30/2021 2:00:00 PM,Storage,0.0,0.00,False
9/30/2021 6:00:00 PM,9/30/2021 2:00:00 PM,Wind,630.5,0.01,True
9/30/2021 5:00:00 PM,9/30/2021 1:00:00 PM,Coal,15595.3,0.16,False
9/30/2021 5:00:00 PM,9/30/2021 1:00:00 PM,Gas,40093.8,0.42,False
9/30/2021 5:00:00 PM,9/30/2021 1:00:00 PM,Hydro,1958.6,0.02,True
9/30/2021 5:00:00 PM,9/30/2021 1:00:00 PM,Multiple Fuels,1314.0,0.01,False
9/30/2021 5:00:00 PM,9/30/2021 1:00:00 PM,Nuclear,31506.6,0.33,False
9/30/2021 5:00:00 PM,9/30/2021 1:00:00 PM,Oil,221.0,0.00,False
9/30/2021 5:00:00 PM,9/30/2021 1:00:00 PM,Other,118.4,0.00,False
9/30/2021 5:00:00 PM,9/30/2021 1:00:00 PM,Other Renewables,661.0,0.01,True
9/30/2021 5:00:00 PM,9/30/2021 1:00:00 PM,Solar,2458.2,0.03,True
9/30/2021 5:00:00 PM,9/30/2021 1:00:00 PM,Storage,0.0,0.00,False
9/30/2021 5:00:00 PM,9/30/2021 1:00:00 PM,Wind,629.2,0.01,True
