datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
7/31/2021 11:00:00 AM,7/31/2021 7:00:00 AM,Other Renewables,660.6,0.01,True
7/31/2021 11:00:00 AM,7/31/2021 7:00:00 AM,Solar,299.4,0.00,True
7/31/2021 11:00:00 AM,7/31/2021 7:00:00 AM,Storage,0.0,0.00,False
7/31/2021 11:00:00 AM,7/31/2021 7:00:00 AM,Wind,257.5,0.00,True
7/31/2021 10:00:00 AM,7/31/2021 6:00:00 AM,Coal,21242.0,0.26,False
7/31/2021 10:00:00 AM,7/31/2021 6:00:00 AM,Gas,25373.2,0.32,False
7/31/2021 10:00:00 AM,7/31/2021 6:00:00 AM,Hydro,496.2,0.01,True
7/31/2021 10:00:00 AM,7/31/2021 6:00:00 AM,Multiple Fuels,3.2,0.00,False
7/31/2021 10:00:00 AM,7/31/2021 6:00:00 AM,Nuclear,31926.4,0.40,False
7/31/2021 10:00:00 AM,7/31/2021 6:00:00 AM,Oil,230.5,0.00,False
7/31/2021 10:00:00 AM,7/31/2021 6:00:00 AM,Other,47.7,0.00,False
7/31/2021 10:00:00 AM,7/31/2021 6:00:00 AM,Other Renewables,659.9,0.01,True
7/31/2021 10:00:00 AM,7/31/2021 6:00:00 AM,Solar,0.0,0.00,True
7/31/2021 10:00:00 AM,7/31/2021 6:00:00 AM,Storage,0.0,0.00,False
7/31/2021 10:00:00 AM,7/31/2021 6:00:00 AM,Wind,316.9,0.00,True
7/31/2021 9:00:00 AM,7/31/2021 5:00:00 AM,Coal,20885.2,0.26,False
7/31/2021 9:00:00 AM,7/31/2021 5:00:00 AM,Gas,25244.4,0.32,False
7/31/2021 9:00:00 AM,7/31/2021 5:00:00 AM,Hydro,490.5,0.01,True
7/31/2021 9:00:00 AM,7/31/2021 5:00:00 AM,Multiple Fuels,3.2,0.00,False
7/31/2021 9:00:00 AM,7/31/2021 5:00:00 AM,Nuclear,31922.2,0.40,False
7/31/2021 9:00:00 AM,7/31/2021 5:00:00 AM,Oil,233.4,0.00,False
7/31/2021 9:00:00 AM,7/31/2021 5:00:00 AM,Other,46.8,0.00,False
7/31/2021 9:00:00 AM,7/31/2021 5:00:00 AM,Other Renewables,673.6,0.01,True
7/31/2021 9:00:00 AM,7/31/2021 5:00:00 AM,Solar,0.0,0.00,True
7/31/2021 9:00:00 AM,7/31/2021 5:00:00 AM,Storage,0.0,0.00,False
7/31/2021 9:00:00 AM,7/31/2021 5:00:00 AM,Wind,402.1,0.01,True
7/31/2021 8:00:00 AM,7/31/2021 4:00:00 AM,Coal,21077.5,0.26,False
7/31/2021 8:00:00 AM,7/31/2021 4:00:00 AM,Gas,25239.3,0.31,False
7/31/2021 8:00:00 AM,7/31/2021 4:00:00 AM,Hydro,466.4,0.01,True
7/31/2021 8:00:00 AM,7/31/2021 4:00:00 AM,Multiple Fuels,3.2,0.00,False
7/31/2021 8:00:00 AM,7/31/2021 4:00:00 AM,Nuclear,31906.0,0.40,False
7/31/2021 8:00:00 AM,7/31/2021 4:00:00 AM,Oil,231.8,0.00,False
7/31/2021 8:00:00 AM,7/31/2021 4:00:00 AM,Other,47.4,0.00,False
7/31/2021 8:00:00 AM,7/31/2021 4:00:00 AM,Other Renewables,671.3,0.01,True
7/31/2021 8:00:00 AM,7/31/2021 4:00:00 AM,Solar,0.0,0.00,True
7/31/2021 8:00:00 AM,7/31/2021 4:00:00 AM,Storage,0.0,0.00,False
7/31/2021 8:00:00 AM,7/31/2021 4:00:00 AM,Wind,510.0,0.01,True
7/31/2021 7:00:00 AM,7/31/2021 3:00:00 AM,Coal,22053.0,0.27,False
7/31/2021 7:00:00 AM,7/31/2021 3:00:00 AM,Gas,25836.5,0.32,False
7/31/2021 7:00:00 AM,7/31/2021 3:00:00 AM,Hydro,492.1,0.01,True
7/31/2021 7:00:00 AM,7/31/2021 3:00:00 AM,Multiple Fuels,3.2,0.00,False
7/31/2021 7:00:00 AM,7/31/2021 3:00:00 AM,Nuclear,31879.4,0.39,False
7/31/2021 7:00:00 AM,7/31/2021 3:00:00 AM,Oil,232.9,0.00,False
7/31/2021 7:00:00 AM,7/31/2021 3:00:00 AM,Other,47.7,0.00,False
7/31/2021 7:00:00 AM,7/31/2021 3:00:00 AM,Other Renewables,671.6,0.01,True
7/31/2021 7:00:00 AM,7/31/2021 3:00:00 AM,Solar,0.0,0.00,True
7/31/2021 7:00:00 AM,7/31/2021 3:00:00 AM,Storage,0.0,0.00,False
7/31/2021 7:00:00 AM,7/31/2021 3:00:00 AM,Wind,413.3,0.01,True
7/31/2021 6:00:00 AM,7/31/2021 2:00:00 AM,Coal,23355.5,0.28,False
7/31/2021 6:00:00 AM,7/31/2021 2:00:00 AM,Gas,27387.3,0.32,False
7/31/2021 6:00:00 AM,7/31/2021 2:00:00 AM,Hydro,492.8,0.01,True
7/31/2021 6:00:00 AM,7/31/2021 2:00:00 AM,Multiple Fuels,3.2,0.00,False
