datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
8/31/2021 10:00:00 PM,8/31/2021 6:00:00 PM,Multiple Fuels,1971.4,0.02,False
8/31/2021 10:00:00 PM,8/31/2021 6:00:00 PM,Nuclear,32570.3,0.26,False
8/31/2021 10:00:00 PM,8/31/2021 6:00:00 PM,Oil,118.1,0.00,False
8/31/2021 10:00:00 PM,8/31/2021 6:00:00 PM,Other,45.6,0.00,False
8/31/2021 10:00:00 PM,8/31/2021 6:00:00 PM,Other Renewables,741.9,0.00,True
8/31/2021 10:00:00 PM,8/31/2021 6:00:00 PM,Solar,255.0,0.00,True
8/31/2021 10:00:00 PM,8/31/2021 6:00:00 PM,Storage,0.0,0.00,False
8/31/2021 10:00:00 PM,8/31/2021 6:00:00 PM,Wind,2063.4,0.02,True
8/31/2021 9:00:00 PM,8/31/2021 5:00:00 PM,Coal,30945.9,0.25,False
8/31/2021 9:00:00 PM,8/31/2021 5:00:00 PM,Gas,51044.9,0.41,False
8/31/2021 9:00:00 PM,8/31/2021 5:00:00 PM,Hydro,5481.0,0.04,True
8/31/2021 9:00:00 PM,8/31/2021 5:00:00 PM,Multiple Fuels,1985.8,0.02,False
8/31/2021 9:00:00 PM,8/31/2021 5:00:00 PM,Nuclear,32556.8,0.26,False
8/31/2021 9:00:00 PM,8/31/2021 5:00:00 PM,Oil,114.9,0.00,False
8/31/2021 9:00:00 PM,8/31/2021 5:00:00 PM,Other,50.8,0.00,False
8/31/2021 9:00:00 PM,8/31/2021 5:00:00 PM,Other Renewables,728.2,0.00,True
8/31/2021 9:00:00 PM,8/31/2021 5:00:00 PM,Solar,636.3,0.01,True
8/31/2021 9:00:00 PM,8/31/2021 5:00:00 PM,Storage,0.0,0.00,False
8/31/2021 9:00:00 PM,8/31/2021 5:00:00 PM,Wind,1689.5,0.01,True
8/31/2021 8:00:00 PM,8/31/2021 4:00:00 PM,Coal,31042.5,0.25,False
8/31/2021 8:00:00 PM,8/31/2021 4:00:00 PM,Gas,51697.1,0.41,False
