datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
10/31/2021 10:00:00 PM,10/31/2021 6:00:00 PM,Multiple Fuels,651.5,0.01,False
10/31/2021 10:00:00 PM,10/31/2021 6:00:00 PM,Nuclear,26960.6,0.35,False
10/31/2021 10:00:00 PM,10/31/2021 6:00:00 PM,Oil,170.8,0.00,False
10/31/2021 10:00:00 PM,10/31/2021 6:00:00 PM,Other,23.9,0.00,False
10/31/2021 10:00:00 PM,10/31/2021 6:00:00 PM,Other Renewables,478.7,0.01,True
10/31/2021 10:00:00 PM,10/31/2021 6:00:00 PM,Solar,3.5,0.00,True
10/31/2021 10:00:00 PM,10/31/2021 6:00:00 PM,Storage,0.0,0.00,False
10/31/2021 10:00:00 PM,10/31/2021 6:00:00 PM,Wind,6239.2,0.08,True
10/31/2021 9:00:00 PM,10/31/2021 5:00:00 PM,Coal,10491.4,0.14,False
10/31/2021 9:00:00 PM,10/31/2021 5:00:00 PM,Gas,28386.4,0.37,False
10/31/2021 9:00:00 PM,10/31/2021 5:00:00 PM,Hydro,2527.2,0.03,True
10/31/2021 9:00:00 PM,10/31/2021 5:00:00 PM,Multiple Fuels,626.8,0.01,False
10/31/2021 9:00:00 PM,10/31/2021 5:00:00 PM,Nuclear,26963.8,0.35,False
10/31/2021 9:00:00 PM,10/31/2021 5:00:00 PM,Oil,171.8,0.00,False
10/31/2021 9:00:00 PM,10/31/2021 5:00:00 PM,Other,47.1,0.00,False
10/31/2021 9:00:00 PM,10/31/2021 5:00:00 PM,Other Renewables,493.6,0.01,True
10/31/2021 9:00:00 PM,10/31/2021 5:00:00 PM,Solar,364.3,0.00,True
10/31/2021 9:00:00 PM,10/31/2021 5:00:00 PM,Storage,0.0,0.00,False
10/31/2021 9:00:00 PM,10/31/2021 5:00:00 PM,Wind,6271.0,0.08,True
10/31/2021 8:00:00 PM,10/31/2021 4:00:00 PM,Coal,10370.1,0.14,False
10/31/2021 8:00:00 PM,10/31/2021 4:00:00 PM,Gas,27044.1,0.36,False
10/31/2021 8:00:00 PM,10/31/2021 4:00:00 PM,Hydro,1921.1,0.03,True
10/31/2021 8:00:00 PM,10/31/2021 4:00:00 PM,Multiple Fuels,543.4,0.01,False
10/31/2021 8:00:00 PM,10/31/2021 4:00:00 PM,Nuclear,27071.4,0.36,False
10/31/2021 8:00:00 PM,10/31/2021 4:00:00 PM,Oil,172.0,0.00,False
10/31/2021 8:00:00 PM,10/31/2021 4:00:00 PM,Other,55.4,0.00,False
10/31/2021 8:00:00 PM,10/31/2021 4:00:00 PM,Other Renewables,493.5,0.01,True
10/31/2021 8:00:00 PM,10/31/2021 4:00:00 PM,Solar,1168.0,0.02,True
10/31/2021 8:00:00 PM,10/31/2021 4:00:00 PM,Storage,0.0,0.00,False
10/31/2021 8:00:00 PM,10/31/2021 4:00:00 PM,Wind,6467.2,0.09,True
10/31/2021 7:00:00 PM,10/31/2021 3:00:00 PM,Coal,10319.4,0.14,False
10/31/2021 7:00:00 PM,10/31/2021 3:00:00 PM,Gas,26529.5,0.35,False
10/31/2021 7:00:00 PM,10/31/2021 3:00:00 PM,Hydro,1610.6,0.02,True
10/31/2021 7:00:00 PM,10/31/2021 3:00:00 PM,Multiple Fuels,466.2,0.01,False
10/31/2021 7:00:00 PM,10/31/2021 3:00:00 PM,Nuclear,27083.9,0.36,False
10/31/2021 7:00:00 PM,10/31/2021 3:00:00 PM,Oil,171.9,0.00,False
10/31/2021 7:00:00 PM,10/31/2021 3:00:00 PM,Other,98.8,0.00,False
10/31/2021 7:00:00 PM,10/31/2021 3:00:00 PM,Other Renewables,500.4,0.01,True
10/31/2021 7:00:00 PM,10/31/2021 3:00:00 PM,Solar,1732.3,0.02,True
10/31/2021 7:00:00 PM,10/31/2021 3:00:00 PM,Storage,0.0,0.00,False
10/31/2021 7:00:00 PM,10/31/2021 3:00:00 PM,Wind,6601.4,0.09,True
10/31/2021 6:00:00 PM,10/31/2021 2:00:00 PM,Coal,10800.8,0.14,False
10/31/2021 6:00:00 PM,10/31/2021 2:00:00 PM,Gas,26839.4,0.35,False
10/31/2021 6:00:00 PM,10/31/2021 2:00:00 PM,Hydro,1638.4,0.02,True
10/31/2021 6:00:00 PM,10/31/2021 2:00:00 PM,Multiple Fuels,668.2,0.01,False
10/31/2021 6:00:00 PM,10/31/2021 2:00:00 PM,Nuclear,27103.0,0.36,False
10/31/2021 6:00:00 PM,10/31/2021 2:00:00 PM,Oil,172.0,0.00,False
10/31/2021 6:00:00 PM,10/31/2021 2:00:00 PM,Other,51.8,0.00,False
10/31/2021 6:00:00 PM,10/31/2021 2:00:00 PM,Other Renewables,502.5,0.01,True
10/31/2021 6:00:00 PM,10/31/2021 2:00:00 PM,Solar,1781.5,0.02,True
10/31/2021 6:00:00 PM,10/31/2021 2:00:00 PM,Storage,0.0,0.00,False
10/31/2021 6:00:00 PM,10/31/2021 2:00:00 PM,Wind,6135.1,0.08,True
10/31/2021 5:00:00 PM,10/31/2021 1:00:00 PM,Coal,10635.0,0.14,False
10/31/2021 5:00:00 PM,10/31/2021 1:00:00 PM,Gas,27465.8,0.36,False
10/31/2021 5:00:00 PM,10/31/2021 1:00:00 PM,Hydro,1637.8,0.02,True
10/31/2021 5:00:00 PM,10/31/2021 1:00:00 PM,Multiple Fuels,666.8,0.01,False
10/31/2021 5:00:00 PM,10/31/2021 1:00:00 PM,Nuclear,27091.6,0.36,False
10/31/2021 5:00:00 PM,10/31/2021 1:00:00 PM,Oil,172.6,0.00,False
10/31/2021 5:00:00 PM,10/31/2021 1:00:00 PM,Other,58.8,0.00,False
10/31/2021 5:00:00 PM,10/31/2021 1:00:00 PM,Other Renewables,498.8,0.01,True
10/31/2021 5:00:00 PM,10/31/2021 1:00:00 PM,Solar,2063.8,0.03,True
10/31/2021 5:00:00 PM,10/31/2021 1:00:00 PM,Storage,0.0,0.00,False
10/31/2021 5:00:00 PM,10/31/2021 1:00:00 PM,Wind,5739.3,0.08,True
10/31/2021 4:00:00 PM,10/31/2021 12:00:00 PM,Coal,10513.2,0.14,False
10/31/2021 4:00:00 PM,10/31/2021 12:00:00 PM,Gas,26835.1,0.36,False
10/31/2021 4:00:00 PM,10/31/2021 12:00:00 PM,Hydro,1650.2,0.02,True
10/31/2021 4:00:00 PM,10/31/2021 12:00:00 PM,Multiple Fuels,668.7,0.01,False
10/31/2021 4:00:00 PM,10/31/2021 12:00:00 PM,Nuclear,27111.5,0.36,False
10/31/2021 4:00:00 PM,10/31/2021 12:00:00 PM,Oil,172.0,0.00,False
10/31/2021 4:00:00 PM,10/31/2021 12:00:00 PM,Other,90.7,0.00,False
10/31/2021 4:00:00 PM,10/31/2021 12:00:00 PM,Other Renewables,506.9,0.01,True
10/31/2021 4:00:00 PM,10/31/2021 12:00:00 PM,Solar,2033.3,0.03,True
10/31/2021 4:00:00 PM,10/31/2021 12:00:00 PM,Storage,0.0,0.00,False
10/31/2021 4:00:00 PM,10/31/2021 12:00:00 PM,Wind,5292.8,0.07,True
10/31/2021 3:00:00 PM,10/31/2021 11:00:00 AM,Coal,10510.9,0.14,False
10/31/2021 3:00:00 PM,10/31/2021 11:00:00 AM,Gas,26778.1,0.36,False
10/31/2021 3:00:00 PM,10/31/2021 11:00:00 AM,Hydro,1963.5,0.03,True
10/31/2021 3:00:00 PM,10/31/2021 11:00:00 AM,Multiple Fuels,672.3,0.01,False
10/31/2021 3:00:00 PM,10/31/2021 11:00:00 AM,Nuclear,27110.1,0.36,False
10/31/2021 3:00:00 PM,10/31/2021 11:00:00 AM,Oil,197.1,0.00,False
10/31/2021 3:00:00 PM,10/31/2021 11:00:00 AM,Other,93.1,0.00,False
